w1,w2,F1,F2,F1+F2
0.0,1.0,1.9012908257378471,6.822138671875,8.723429497612846
0.02,0.98,1.9012908257378471,6.822138671875,8.723429497612846
0.04,0.96,1.9012908257378471,6.822138671875,8.723429497612846
0.06,0.94,1.9012908257378471,6.822138671875,8.723429497612846
0.08,0.92,1.9012908257378471,6.822138671875,8.723429497612846
0.1,0.9,1.9012908257378471,6.822138671875,8.723429497612846
0.12,0.88,1.3231593153211805,5.2627945963541665,6.585953911675347
0.14,0.86,1.3231593153211805,5.2627945963541665,6.585953911675347
0.16,0.84,1.3231593153211805,5.258795030381944,6.581954345703124
0.18,0.82,1.3231593153211805,5.2627945963541665,6.585953911675347
0.2,0.8,1.6946436903211806,8.695926649305555,10.390570339626736
0.22,0.78,1.75209716796875,8.407781575520833,10.159878743489582
0.24,0.76,1.75209716796875,8.407781575520833,10.159878743489582
0.26,0.74,1.75209716796875,8.407781575520833,10.159878743489582
0.28,0.72,2.0844873046875,10.395265842013888,12.479753146701388
0.3,0.7,2.0844873046875,10.395265842013888,12.479753146701388
0.32,0.68,2.0844873046875,10.395265842013888,12.479753146701388
0.34,0.66,2.0844873046875,10.391266276041666,12.475753580729165
0.36,0.64,2.6788568793402776,13.447230902777777,16.126087782118056
0.38,0.62,2.6788568793402776,13.489488932291666,16.168345811631944
0.4,0.6,1.4459787326388889,8.175689561631945,9.621668294270833
0.42,0.58,2.084552273220486,11.048444010416667,13.132996283637153
0.44,0.56,2.084552273220486,11.048444010416667,13.132996283637153
0.46,0.54,2.668076714409722,11.386009114583333,14.054085828993054
0.48,0.52,2.668076714409722,11.386009114583333,14.054085828993054
0.5,0.5,2.668076714409722,11.386009114583333,14.054085828993054
0.52,0.48,1.620406494140625,9.620678168402778,11.241084662543402
0.54,0.46,1.620406494140625,9.620678168402778,11.241084662543402
0.56,0.44,1.620406494140625,9.620678168402778,11.241084662543402
0.58,0.42,1.5286874728732638,9.866529947916666,11.39521742078993
0.6,0.4,2.1404456922743056,10.45249782986111,12.592943522135416
0.62,0.38,1.9462383355034722,9.500926649305555,11.447164984809028
0.64,0.36,1.2496053059895833,7.68279296875,8.932398274739583
0.66,0.34,1.2612464735243056,8.953564995659722,10.214811469184028
0.68,0.32,1.2612464735243056,7.903317057291667,9.164563530815972
0.7,0.3,1.208095703125,7.695379774305556,8.903475477430556
0.72,0.28,2.8414925130208335,17.23251193576389,20.07400444878472
0.74,0.26,2.1286182996961807,10.958020833333334,13.086639133029514
0.76,0.24,2.432781304253472,13.780679253472222,16.213460557725693
0.78,0.22,2.1299506293402777,11.888910590277778,14.018861219618056
0.8,0.2,1.1515370008680557,7.753466254340278,8.905003255208333
0.82,0.18,1.1515370008680557,7.753466254340278,8.905003255208333
0.84,0.16,1.1515370008680557,7.753466254340278,8.905003255208333
0.86,0.14,1.0705496554904514,7.395435112847222,8.465984768337673
0.88,0.12,1.0705496554904514,7.395435112847222,8.465984768337673
0.9,0.1,1.9335228135850695,11.401924913194444,13.335447726779513
0.92,0.08,1.9335228135850695,11.401924913194444,13.335447726779513
0.94,0.06,1.0705496554904514,7.395436197916666,8.465985853407117
0.96,0.04,1.0705496554904514,7.395436197916666,8.465985853407117
0.98,0.02,1.8425458441840277,9.898818359375,11.741364203559026
1.0,0.0,1.4101707628038194,9.296474609375,10.70664537217882
