w1,w2,F1,F2,F1+F2
0.0,1.0,1.325069580078125,5.7064822048611115,7.031551784939237
0.02,0.98,1.9595293511284722,9.290268012152778,11.24979736328125
0.04,0.96,1.1253283013237847,5.122827690972223,6.248155992296008
0.06,0.94,1.8781456163194445,9.246839192708334,11.12498480902778
0.08,0.92,1.0093520100911457,4.674505208333334,5.683857218424479
0.1,0.9,1.386735568576389,5.985673285590278,7.372408854166666
0.12,0.88,1.386735568576389,5.985673285590278,7.372408854166666
0.14,0.86,1.386735568576389,5.985673285590278,7.372408854166666
0.16,0.84,2.287677951388889,15.613495008680555,17.901172960069445
0.18,0.82,2.287677951388889,15.613495008680555,17.901172960069445
0.2,0.8,2.287677951388889,15.613495008680555,17.901172960069445
0.22,0.78,2.287677951388889,15.613495008680555,17.901172960069445
0.24,0.76,2.2463304307725696,13.672337239583333,15.918667670355903
0.26,0.74,2.2463304307725696,13.672337239583333,15.918667670355903
0.28,0.72,2.2463304307725696,13.672337239583333,15.918667670355903
0.3,0.7,1.7208455403645833,11.296331380208333,13.017176920572917
0.32,0.68,1.571604953342014,10.23411349826389,11.805718451605903
0.34,0.66,2.2463304307725696,13.672337239583333,15.918667670355903
0.36,0.64,2.2463304307725696,13.672337239583333,15.918667670355903
0.38,0.62,2.2463304307725696,13.672337239583333,15.918667670355903
0.4,0.6,2.2463304307725696,13.672337239583333,15.918667670355903
0.42,0.58,2.2463304307725696,13.672337239583333,15.918667670355903
0.44,0.56,1.571604953342014,10.23411349826389,11.805718451605903
0.46,0.54,2.2463304307725696,13.672337239583333,15.918667670355903
0.48,0.52,2.2463304307725696,13.672337239583333,15.918667670355903
0.5,0.5,1.571604953342014,10.23411349826389,11.805718451605903
0.52,0.48,2.2463304307725696,13.672337239583333,15.918667670355903
0.54,0.46,2.2463304307725696,13.672337239583333,15.918667670355903
0.56,0.44,1.571604953342014,10.23411349826389,11.805718451605903
0.58,0.42,1.571604953342014,10.23411349826389,11.805718451605903
0.6,0.4,1.4192494032118055,9.879263237847223,11.298512641059029
0.62,0.38,1.4192494032118055,9.879263237847223,11.298512641059029
0.64,0.36,1.4192494032118055,9.879263237847223,11.298512641059029
0.66,0.34,1.4192494032118055,9.879263237847223,11.298512641059029
0.68,0.32,1.4192494032118055,9.879263237847223,11.298512641059029
0.7,0.3,1.4192494032118055,9.879263237847223,11.298512641059029
0.72,0.28,1.4192494032118055,9.879263237847223,11.298512641059029
0.74,0.26,1.4192494032118055,9.879263237847223,11.298512641059029
0.76,0.24,1.4192494032118055,9.879263237847223,11.298512641059029
0.78,0.22,1.4192494032118055,9.879263237847223,11.298512641059029
0.8,0.2,1.8933638509114583,9.884638671875,11.778002522786458
0.82,0.18,1.9934514702690973,10.046041666666667,12.039493136935764
0.84,0.16,1.9934514702690973,10.046041666666667,12.039493136935764
0.86,0.14,1.8933638509114583,9.884638671875,11.778002522786458
0.88,0.12,1.9934514702690973,10.046041666666667,12.039493136935764
0.9,0.1,1.9934514702690973,10.046041666666667,12.039493136935764
0.92,0.08,1.9934514702690973,10.046041666666667,12.039493136935764
0.94,0.06,1.8933638509114583,9.884638671875,11.778002522786458
0.96,0.04,1.8933638509114583,9.884638671875,11.778002522786458
0.98,0.02,1.9934514702690973,10.046041666666667,12.039493136935764
1.0,0.0,1.9934514702690973,10.046041666666667,12.039493136935764
